date,programmer,project,time
2020-05-19,Mariola,BIRDY,1.5
2020-05-19,Mariola,BIRDY,1.75
2020-05-19,Hella,NSTAT,3.25
2020-05-19,Hella,BIRDY,1.25
2020-05-19,Hella,BIRDY,1.0
2020-05-19,Hella,NSTAT,1.25
2020-05-19,Antonie,NSTAT,0.5
2020-05-20,Mariola,BIRDY,3.25
2020-05-20,Hella,BIRDY,1.75
2020-05-20,Hella,XTOR,1.0
2020-05-20,Mariola,BIRDY,3.25
2020-05-21,Mariola,NSTAT,1.25
2020-05-21,Hella,BIRDY,1.75
2020-05-21,Hella,NSTAT,2.25
2020-05-21,Mariola,XTOR,2.75
2020-05-21,Mariola,XTOR,3.0
2020-05-21,Mariola,BIRDY,0.5
2020-05-21,Hella,BIRDY,0.75
2020-05-21,Hella,NSTAT,3.25
2020-05-22,Mariola,XTOR,1.5
2020-05-22,Hella,NSTAT,1.5
2020-05-22,Hella,BIRDY,0.75
2020-05-22,Hella,BIRDY,1.75
2020-05-22,Hella,NSTAT,3.25
2020-05-22,Mariola,BIRDY,0.25
2020-05-22,Mariola,BIRDY,2.0
2020-05-22,Mariola,BIRDY,0.5
2020-05-22,Hella,NSTAT,1.0
2020-05-22,Hella,NSTAT,1.75
2020-05-25,Mariola,XTOR,3.5
2020-05-25,Mariola,XTOR,1.5
2020-05-25,Hella,XTOR,1.0
2020-05-25,Hella,BIRDY,1.75
2020-05-25,Fatima,NSTAT,0.75
2020-05-25,Fatima,BIRDY,1.25
2020-05-25,Mariola,NSTAT,0.25
2020-05-25,Fatima,NSTAT,1.25
2020-05-25,Mariola,BIRDY,0.75
2020-05-26,Mariola,NSTAT,0.25
2020-05-26,Hella,NSTAT,2.25
2020-05-26,Mariola,BIRDY,2.5
2020-05-26,Mariola,NSTAT,0.5
2020-05-26,Hella,NSTAT,1.5
2020-05-26,Mariola,NSTAT,1.0
2020-05-27,Mariola,XTOR,2.5
2020-05-27,Mariola,XTOR,1.25
2020-05-27,Hella,NSTAT,1.5
2020-05-27,Hella,XTOR,0.25
2020-05-27,Mariola,BIRDY,1.75
2020-05-27,Hella,BIRDY,0.5
2020-05-27,Mariola,XTOR,1.5
2020-05-27,Hella,NSTAT,1.0
2020-05-27,Mariola,NSTAT,0.5
2020-05-27,Mariola,XTOR,1.75
2020-05-28,Hella,BIRDY,1.75
2020-05-28,Mariola,XTOR,3.0
2020-05-28,Mariola,BIRDY,1.25
2020-05-28,Mariola,NSTAT,0.25
2020-05-28,Mariola,NSTAT,1.0
2020-05-28,Hella,BIRDY,1.5
2020-05-28,Hella,NSTAT,3.25
2020-05-28,Mariola,NSTAT,1.0
2020-05-29,Hella,BIRDY,1.0
2020-05-29,Hella,NSTAT,1.25
2020-05-29,Mariola,XTOR,4.25
2020-05-29,Hella,BIRDY,1.5
2020-05-29,Antonie,NSTAT,1.0
2020-05-29,Hella,NSTAT,1.75
2020-05-29,Hella,NSTAT,3.75
2020-05-29,Mariola,NSTAT,1.25
2020-05-29,Mariola,BIRDY,1.5
2020-06-01,Mariola,NSTAT,1.25
2020-06-01,Hella,NSTAT,3.0
2020-06-01,Mariola,BIRDY,3.0
2020-06-01,Hella,NSTAT,1.5
2020-06-02,Hella,NSTAT,3.5
2020-06-02,Hella,BIRDY,0.5
2020-06-02,Hella,BIRDY,1.5
2020-06-02,Hella,XTOR,1.0
2020-06-02,Fatima,BIRDY,1.25
2020-06-02,Mariola,XTOR,2.0
2020-06-02,Hella,XTOR,1.25
2020-06-02,Mariola,NSTAT,0.5
2020-06-02,Hella,NSTAT,2.0
2020-06-03,Mariola,BIRDY,2.75
2020-06-03,Hella,BIRDY,0.25
2020-06-03,Hella,BIRDY,1.25
2020-06-03,Mariola,NSTAT,0.25
2020-06-03,Mariola,XTOR,0.5
2020-06-03,Mariola,XTOR,4.25
2020-06-03,Hella,XTOR,0.25
2020-06-04,Hella,NSTAT,1.0
2020-06-04,Hella,NSTAT,1.75
2020-06-05,Mariola,XTOR,0.5
2020-06-05,Mariola,XTOR,2.75
2020-06-05,Mariola,BIRDY,1.0
2020-06-05,Hella,XTOR,1.25
2020-06-05,Mariola,BIRDY,0.75
2020-06-05,Hella,NSTAT,0.75
2020-06-05,Antonie,XTOR,0.75
2020-06-05,Fatima,BIRDY,1.0
2020-06-05,Hella,NSTAT,2.5
2020-06-05,Mariola,BIRDY,2.25
2020-06-08,Mariola,BIRDY,0.75
2020-06-08,Mariola,NSTAT,0.75
2020-06-08,Elise,BIRDY,3.0
2020-06-08,Mariola,BIRDY,2.25
2020-06-08,Hella,NSTAT,0.75
2020-06-08,Hella,BIRDY,0.25
2020-06-08,Mariola,XTOR,2.5
2020-06-08,Hella,NSTAT,2.5
2020-06-08,Mariola,BIRDY,2.75
2020-06-09,Hella,NSTAT,1.0
2020-06-09,Hella,NSTAT,0.25
2020-06-10,Hella,NSTAT,1.5
2020-06-10,Hella,XTOR,0.25
2020-06-10,Mariola,BIRDY,1.25
2020-06-10,Hella,NSTAT,1.25
2020-06-10,Mariola,NSTAT,0.5
2020-06-11,Fatima,BIRDY,1.25
2020-06-11,Hella,NSTAT,2.5
2020-06-11,Mariola,BIRDY,1.75
2020-06-11,Mariola,NSTAT,0.75
2020-06-12,Mariola,XTOR,0.75
2020-06-12,Mariola,BIRDY,0.25
2020-06-12,Hella,NSTAT,0.25
2020-06-12,Hella,BIRDY,0.5
2020-06-12,Mariola,NSTAT,1.25
2020-06-12,Hella,NSTAT,1.5
2020-06-15,Fatima,BIRDY,0.75
2020-06-15,Mariola,NSTAT,0.5
2020-06-15,Mariola,NSTAT,1.0
2020-06-15,Mariola,NSTAT,0.5
2020-06-15,Hella,BIRDY,1.25
2020-06-15,Mariola,XTOR,3.25
2020-06-15,Mariola,BIRDY,3.0
2020-06-15,Hella,BIRDY,1.75
2020-06-15,Mariola,XTOR,3.5
2020-06-15,Hella,BIRDY,1.0
2020-06-16,Hella,BIRDY,1.5
2020-06-16,Mariola,NSTAT,1.0
2020-06-16,Antonie,BIRDY,0.75
2020-06-16,Antonie,BIRDY,3.5
2020-06-16,Hella,NSTAT,0.75
2020-06-16,Mariola,BIRDY,2.5
2020-06-16,Mariola,XTOR,4.0
2020-06-16,Mariola,BIRDY,2.75
2020-06-16,Mariola,BIRDY,1.0
2020-06-16,Antonie,BIRDY,2.5
2020-06-16,Mariola,XTOR,3.0
2020-06-17,Hella,XTOR,1.0
2020-06-17,Mariola,NSTAT,0.75
2020-06-17,Mariola,NSTAT,0.25
2020-06-17,Fatima,XTOR,0.25
2020-06-17,Hella,BIRDY,1.75
2020-06-17,Mariola,NSTAT,0.25
2020-06-17,Mariola,NSTAT,0.75
2020-06-17,Hella,BIRDY,1.25
2020-06-18,Mariola,BIRDY,0.25
2020-06-18,Hella,XTOR,0.25
2020-06-18,Hella,BIRDY,1.75
2020-06-19,Hella,BIRDY,1.75
2020-06-19,Hella,XTOR,0.75
2020-06-19,Mariola,NSTAT,1.25
2020-06-19,Mariola,NSTAT,0.5
2020-06-19,Hella,BIRDY,1.25
2020-06-19,Hella,BIRDY,1.0
2020-06-19,Mariola,BIRDY,3.0
2020-06-19,Hella,BIRDY,0.75
2020-06-19,Hella,NSTAT,4.25
2020-06-19,Hella,XTOR,0.5
2020-06-19,Antonie,XTOR,0.25
2020-06-22,Hella,XTOR,0.25
2020-06-22,Hella,XTOR,0.5
2020-06-22,Hella,XTOR,1.25
2020-06-22,Mariola,NSTAT,0.25
2020-06-22,Hella,XTOR,0.75
2020-06-22,Antonie,XTOR,0.75
2020-06-22,Mariola,NSTAT,1.0
2020-06-22,Hella,XTOR,1.25
2020-06-23,Antonie,NSTAT,0.25
2020-06-23,Antonie,BIRDY,3.5
2020-06-23,Fatima,BIRDY,0.75
2020-06-23,Hella,XTOR,0.75
2020-06-23,Antonie,NSTAT,0.25
2020-06-23,Fatima,XTOR,0.25
2020-06-23,Mariola,BIRDY,0.75
2020-06-23,Fatima,NSTAT,0.5
2020-06-23,Mariola,XTOR,1.5
2020-06-24,Hella,BIRDY,0.5
2020-06-24,Mariola,XTOR,3.0
2020-06-24,Hella,NSTAT,1.0
2020-06-24,Mariola,XTOR,1.0
2020-06-24,Mariola,XTOR,2.25
2020-06-24,Mariola,XTOR,0.25
2020-06-24,Antonie,BIRDY,3.0
2020-06-25,Mariola,XTOR,1.5
2020-06-25,Hella,NSTAT,1.0
2020-06-25,Mariola,BIRDY,2.25
2020-06-25,Antonie,NSTAT,1.0
2020-06-25,Fatima,BIRDY,0.25
2020-06-25,Mariola,BIRDY,1.5
2020-06-26,Mariola,NSTAT,0.75
2020-06-26,Hella,XTOR,0.5
2020-06-26,Hella,BIRDY,1.0
2020-06-26,Mariola,BIRDY,1.25
2020-06-26,Antonie,BIRDY,0.75
2020-06-29,Hella,BIRDY,1.0
2020-06-29,Hella,NSTAT,0.25
2020-06-29,Hella,NSTAT,1.25
2020-06-29,Hella,NSTAT,3.5
2020-06-30,Mariola,NSTAT,0.5
2020-06-30,Hella,NSTAT,2.75
2020-06-30,Hella,BIRDY,1.25
2020-06-30,Mariola,NSTAT,1.25
2020-06-30,Hella,BIRDY,1.5
2020-06-30,Hella,NSTAT,3.5
2020-06-30,Fatima,NSTAT,1.25
2020-06-30,Antonie,NSTAT,0.25
2020-06-30,Hella,XTOR,0.75
2020-06-30,Mariola,BIRDY,2.25
2020-07-01,Hella,BIRDY,1.75
2020-07-01,Mariola,BIRDY,1.25
2020-07-01,Mariola,NSTAT,0.5
2020-07-02,Hella,BIRDY,1.25
2020-07-02,Antonie,XTOR,1.0
2020-07-02,Mariola,BIRDY,2.25
2020-07-02,Hella,BIRDY,1.0
2020-07-02,Mariola,XTOR,4.25
2020-07-02,Mariola,NSTAT,1.25
2020-07-02,Hella,BIRDY,0.25
2020-07-02,Mariola,BIRDY,1.25
2020-07-02,Mariola,NSTAT,1.25
2020-07-02,Mariola,BIRDY,2.5
2020-07-03,Mariola,BIRDY,2.25
2020-07-03,Hella,XTOR,0.75
2020-07-03,Mariola,NSTAT,1.25
2020-07-03,Mariola,BIRDY,1.5
2020-07-03,Mariola,BIRDY,2.5
2020-07-06,Fatima,BIRDY,0.5
2020-07-06,Mariola,NSTAT,1.0
2020-07-06,Hella,NSTAT,3.25
2020-07-06,Mariola,XTOR,0.5
2020-07-06,Hella,BIRDY,1.0
2020-07-06,Mariola,NSTAT,0.75
2020-07-06,Mariola,BIRDY,2.5
2020-07-06,Mariola,NSTAT,1.0
2020-07-07,Mariola,XTOR,0.5
2020-07-07,Fatima,NSTAT,1.0
2020-07-07,Mariola,BIRDY,3.25
2020-07-07,Mariola,NSTAT,0.5
2020-07-07,Mariola,BIRDY,2.25
2020-07-07,Hella,NSTAT,4.0
2020-07-07,Antonie,BIRDY,2.75
2020-07-07,Fatima,NSTAT,1.0
2020-07-07,Mariola,XTOR,3.75
2020-07-08,Antonie,BIRDY,1.0
2020-07-08,Mariola,NSTAT,0.25
2020-07-08,Mariola,XTOR,2.25
2020-07-08,Mariola,XTOR,3.5
2020-07-08,Hella,NSTAT,2.25
2020-07-08,Hella,NSTAT,0.5
2020-07-08,Mariola,BIRDY,1.25
2020-07-09,Hella,BIRDY,0.5
2020-07-09,Hella,XTOR,0.25
2020-07-09,Hella,XTOR,1.0
2020-07-09,Hella,XTOR,0.5
2020-07-09,Hella,BIRDY,1.0
2020-07-09,Hella,XTOR,0.75
2020-07-09,Mariola,NSTAT,1.0
2020-07-09,Mariola,XTOR,2.75
2020-07-09,Mariola,XTOR,1.0
2020-07-09,Antonie,XTOR,0.5
2020-07-10,Hella,XTOR,1.25
2020-07-10,Hella,XTOR,0.5
2020-07-10,Hella,BIRDY,1.75
2020-07-10,Mariola,XTOR,0.5
2020-07-10,Hella,XTOR,1.0
2020-07-10,Mariola,NSTAT,0.5
2020-07-10,Mariola,BIRDY,2.5
2020-07-13,Hella,NSTAT,0.25
2020-07-13,Antonie,XTOR,0.75
2020-07-13,Mariola,BIRDY,0.25
2020-07-13,Mariola,NSTAT,1.0
2020-07-14,Fatima,BIRDY,1.0
2020-07-14,Mariola,XTOR,3.5
2020-07-14,Hella,BIRDY,1.25
2020-07-14,Mariola,NSTAT,1.0
2020-07-14,Hella,NSTAT,2.5
2020-07-14,Hella,NSTAT,2.25
2020-07-14,Antonie,BIRDY,3.5
2020-07-14,Antonie,NSTAT,0.25
2020-07-14,Antonie,BIRDY,0.25
2020-07-15,Mariola,NSTAT,0.75
2020-07-15,Mariola,BIRDY,3.0
2020-07-15,Fatima,BIRDY,0.25
2020-07-15,Hella,BIRDY,1.0
2020-07-15,Hella,NSTAT,1.5
2020-07-15,Mariola,NSTAT,1.0
2020-07-15,Hella,NSTAT,0.5
2020-07-15,Antonie,XTOR,1.25
2020-07-16,Mariola,BIRDY,0.25
2020-07-16,Mariola,NSTAT,1.25
2020-07-16,Hella,BIRDY,0.5
2020-07-16,Mariola,NSTAT,1.0
2020-07-16,Hella,BIRDY,1.25
2020-07-16,Mariola,XTOR,2.5
2020-07-16,Fatima,BIRDY,1.0
2020-07-16,Mariola,BIRDY,0.25
2020-07-17,Fatima,NSTAT,0.25
2020-07-20,Mariola,XTOR,2.75
2020-07-20,Mariola,BIRDY,2.5
2020-07-21,Hella,XTOR,0.75
2020-07-21,Mariola,NSTAT,0.5
2020-07-21,Hella,BIRDY,1.25
2020-07-21,Hella,NSTAT,1.25
2020-07-22,Hella,BIRDY,1.25
2020-07-22,Mariola,NSTAT,0.75
2020-07-22,Mariola,BIRDY,3.0
2020-07-22,Antonie,XTOR,0.75
2020-07-22,Mariola,BIRDY,1.75
2020-07-22,Mariola,BIRDY,3.25
2020-07-23,Mariola,BIRDY,3.0
2020-07-23,Hella,BIRDY,0.75
2020-07-24,Hella,NSTAT,4.0
2020-07-24,Mariola,XTOR,1.75
2020-07-24,Mariola,XTOR,3.75
2020-07-27,Hella,BIRDY,0.75
2020-07-27,Hella,NSTAT,4.25
2020-07-27,Mariola,XTOR,2.0
2020-07-27,Mariola,BIRDY,0.25
2020-07-27,Mariola,NSTAT,1.25
2020-07-27,Mariola,BIRDY,0.5
2020-07-27,Hella,NSTAT,1.5
2020-07-27,Mariola,BIRDY,2.5
2020-07-27,Hella,NSTAT,2.25
2020-07-27,Mariola,NSTAT,0.75
2020-07-27,Mariola,BIRDY,1.75
2020-07-28,Fatima,NSTAT,0.5
2020-07-28,Hella,BIRDY,1.5
2020-07-28,Hella,BIRDY,0.25
2020-07-28,Mariola,NSTAT,0.25
2020-07-28,Hella,XTOR,1.25
2020-07-28,Mariola,BIRDY,0.75
2020-07-28,Mariola,NSTAT,0.75
2020-07-29,Hella,BIRDY,0.75
2020-07-29,Mariola,NSTAT,1.25
2020-07-29,Mariola,NSTAT,0.25
2020-07-29,Mariola,XTOR,0.25
2020-07-29,Hella,BIRDY,1.0
2020-07-30,Mariola,XTOR,4.0
2020-07-30,Mariola,NSTAT,1.0
2020-07-30,Hella,XTOR,0.5
2020-07-30,Hella,BIRDY,1.0
2020-07-30,Mariola,BIRDY,1.5
2020-07-30,Hella,BIRDY,1.25
2020-07-30,Mariola,NSTAT,1.0
2020-07-30,Hella,BIRDY,1.75
2020-07-30,Mariola,XTOR,1.0
2020-07-30,Mariola,BIRDY,2.25
2020-07-31,Mariola,BIRDY,3.25
2020-07-31,Mariola,XTOR,1.25
2020-07-31,Hella,NSTAT,2.25
2020-07-31,Mariola,NSTAT,0.25
2020-07-31,Mariola,XTOR,1.5
2020-07-31,Hella,BIRDY,0.5
2020-07-31,Mariola,XTOR,1.5
2020-07-31,Mariola,XTOR,3.5
2020-07-31,Mariola,BIRDY,2.5
2020-08-03,Mariola,XTOR,1.0
2020-08-03,Mariola,BIRDY,3.25
2020-08-03,Mariola,BIRDY,2.0
2020-08-03,Hella,XTOR,0.5
2020-08-04,Hella,NSTAT,1.0
2020-08-04,Hella,XTOR,1.25
2020-08-04,Hella,BIRDY,1.25
2020-08-04,Hella,BIRDY,0.25
2020-08-05,Hella,XTOR,0.75
2020-08-05,Mariola,BIRDY,3.25
2020-08-05,Hella,BIRDY,1.5
2020-08-05,Mariola,NSTAT,0.5
2020-08-05,Hella,BIRDY,1.25
2020-08-05,Hella,NSTAT,1.25
2020-08-06,Mariola,NSTAT,0.25
2020-08-06,Hella,BIRDY,1.0
2020-08-06,Hella,BIRDY,1.0
2020-08-06,Hella,NSTAT,3.25
2020-08-06,Mariola,BIRDY,1.0
2020-08-07,Mariola,XTOR,3.75
2020-08-07,Mariola,NSTAT,1.0
2020-08-07,Hella,XTOR,0.5
2020-08-07,Hella,XTOR,0.25
2020-08-07,Mariola,NSTAT,0.75
2020-08-07,Hella,XTOR,0.5
2020-08-07,Mariola,BIRDY,0.25
2020-08-10,Antonie,XTOR,0.75
2020-08-10,Antonie,BIRDY,1.75
2020-08-10,Mariola,NSTAT,1.25
2020-08-10,Mariola,NSTAT,1.25
2020-08-11,Hella,BIRDY,1.25
2020-08-11,Hella,BIRDY,0.75
2020-08-11,Hella,BIRDY,0.25
2020-08-11,Mariola,XTOR,2.25
2020-08-11,Hella,NSTAT,4.25
2020-08-11,Hella,BIRDY,1.25
2020-08-11,Mariola,NSTAT,0.5
2020-08-11,Hella,BIRDY,1.75
2020-08-11,Hella,BIRDY,1.0
2020-08-12,Mariola,BIRDY,1.0
2020-08-12,Mariola,NSTAT,0.25
2020-08-12,Mariola,XTOR,1.0
2020-08-13,Hella,XTOR,0.5
2020-08-13,Mariola,BIRDY,1.25
2020-08-13,Antonie,XTOR,1.25
2020-08-13,Antonie,NSTAT,0.75
2020-08-13,Mariola,BIRDY,2.5
2020-08-13,Mariola,XTOR,0.5
2020-08-13,Hella,BIRDY,1.0
2020-08-13,Hella,NSTAT,4.0
2020-08-14,Hella,NSTAT,0.25
2020-08-14,Hella,BIRDY,1.75
2020-08-14,Mariola,BIRDY,2.0
2020-08-14,Mariola,BIRDY,1.75
2020-08-14,Hella,NSTAT,0.25
2020-08-17,Hella,XTOR,0.25
2020-08-17,Mariola,BIRDY,1.5
2020-08-17,Hella,BIRDY,1.0
2020-08-17,Antonie,NSTAT,0.75
2020-08-17,Hella,BIRDY,1.25
2020-08-17,Hella,XTOR,0.25
2020-08-18,Antonie,BIRDY,3.25
2020-08-18,Mariola,BIRDY,3.25
2020-08-18,Hella,XTOR,0.25
2020-08-18,Hella,BIRDY,1.25
2020-08-18,Antonie,NSTAT,0.25
2020-08-18,Hella,NSTAT,1.75
2020-08-18,Mariola,XTOR,0.75
2020-08-19,Mariola,NSTAT,1.0
2020-08-19,Mariola,BIRDY,1.5
2020-08-19,Hella,XTOR,1.0
2020-08-19,Mariola,BIRDY,0.25
2020-08-20,Hella,BIRDY,1.0
2020-08-20,Mariola,BIRDY,0.25
2020-08-20,Fatima,BIRDY,1.25
2020-08-20,Hella,NSTAT,2.25
2020-08-20,Mariola,NSTAT,1.0
2020-08-20,Antonie,BIRDY,1.25
2020-08-20,Hella,NSTAT,4.0
2020-08-20,Fatima,NSTAT,1.25
2020-08-21,Antonie,NSTAT,0.25
2020-08-21,Hella,BIRDY,1.75
2020-08-21,Mariola,BIRDY,0.75
2020-08-21,Antonie,BIRDY,1.75
2020-08-21,Mariola,NSTAT,0.75
2020-08-21,Hella,NSTAT,2.25
2020-08-21,Hella,NSTAT,3.5
2020-08-21,Mariola,NSTAT,1.0
2020-08-24,Hella,NSTAT,3.75
2020-08-24,Antonie,BIRDY,1.25
2020-08-24,Mariola,XTOR,2.75
2020-08-24,Antonie,BIRDY,2.25
2020-08-24,Hella,NSTAT,3.75
2020-08-24,Hella,XTOR,0.25
2020-08-24,Mariola,BIRDY,1.75
2020-08-25,Mariola,BIRDY,2.0
2020-08-25,Hella,XTOR,0.5
2020-08-25,Mariola,XTOR,3.75
2020-08-25,Hella,NSTAT,1.0
2020-08-25,Mariola,XTOR,4.25
2020-08-25,Hella,BIRDY,0.75
2020-08-25,Mariola,NSTAT,0.5
2020-08-25,Hella,BIRDY,1.75
2020-08-26,Hella,NSTAT,1.0
2020-08-26,Hella,NSTAT,2.5
2020-08-26,Mariola,XTOR,0.25
2020-08-26,Mariola,BIRDY,0.75
2020-08-26,Hella,NSTAT,0.5
2020-08-27,Fatima,NSTAT,1.0
2020-08-27,Mariola,XTOR,2.75
2020-08-27,Hella,BIRDY,0.25
2020-08-27,Hella,NSTAT,0.75
2020-08-27,Mariola,NSTAT,1.0
2020-08-27,Mariola,BIRDY,2.25
2020-08-27,Hella,BIRDY,1.0
2020-08-28,Hella,XTOR,1.0
2020-08-28,Mariola,BIRDY,3.0
2020-08-28,Antonie,BIRDY,1.25
2020-08-28,Hella,XTOR,0.25
2020-08-28,Mariola,BIRDY,0.25
2020-08-28,Mariola,NSTAT,1.0
2020-08-28,Mariola,BIRDY,2.0
2020-08-28,Antonie,NSTAT,0.75
2020-08-28,Hella,XTOR,1.0
2020-08-31,Mariola,XTOR,1.25
2020-08-31,Hella,BIRDY,1.5
2020-08-31,Hella,NSTAT,0.5
2020-09-01,Hella,NSTAT,1.75
2020-09-01,Hella,NSTAT,3.25
2020-09-01,Hella,BIRDY,0.25
2020-09-01,Mariola,NSTAT,0.75
2020-09-01,Hella,BIRDY,0.5
2020-09-01,Mariola,XTOR,0.25
2020-09-01,Hella,NSTAT,3.75
2020-09-01,Mariola,BIRDY,1.0
2020-09-01,Mariola,XTOR,2.5
2020-09-01,Mariola,NSTAT,0.5
2020-09-02,Hella,BIRDY,1.0
2020-09-02,Hella,NSTAT,0.25
2020-09-02,Hella,XTOR,0.75
2020-09-02,Hella,BIRDY,1.0
2020-09-02,Hella,NSTAT,3.75
2020-09-02,Mariola,NSTAT,1.0
2020-09-02,Mariola,NSTAT,0.5
2020-09-03,Mariola,XTOR,0.75
2020-09-03,Antonie,BIRDY,2.75
2020-09-03,Hella,BIRDY,1.25
2020-09-03,Mariola,XTOR,1.5
2020-09-04,Hella,BIRDY,0.5
2020-09-04,Hella,NSTAT,0.5
2020-09-04,Hella,NSTAT,4.25
2020-09-04,Hella,BIRDY,1.5
2020-09-04,Mariola,BIRDY,3.0
2020-09-04,Mariola,BIRDY,0.75
2020-09-04,Fatima,NSTAT,0.75
2020-09-04,Antonie,BIRDY,1.0
2020-09-04,Hella,XTOR,1.25
2020-09-07,Hella,XTOR,0.5
2020-09-07,Hella,BIRDY,1.25
2020-09-07,Mariola,BIRDY,0.5
2020-09-07,Antonie,BIRDY,2.0
2020-09-07,Mariola,XTOR,2.25
2020-09-07,Fatima,NSTAT,0.25
2020-09-07,Mariola,NSTAT,1.25
2020-09-07,Hella,XTOR,1.0
2020-09-07,Hella,BIRDY,0.25
2020-09-07,Mariola,BIRDY,1.75
2020-09-07,Mariola,NSTAT,0.5
2020-09-08,Hella,XTOR,1.25
2020-09-08,Fatima,NSTAT,0.25
2020-09-08,Hella,XTOR,1.0
2020-09-08,Hella,NSTAT,0.75
2020-09-08,Mariola,XTOR,3.5
2020-09-08,Hella,NSTAT,0.75
2020-09-08,Mariola,NSTAT,0.5
2020-09-08,Mariola,BIRDY,0.5
2020-09-08,Hella,BIRDY,1.5
2020-09-09,Hella,NSTAT,4.25
2020-09-09,Mariola,NSTAT,0.5
2020-09-09,Mariola,BIRDY,0.25
2020-09-10,Mariola,BIRDY,2.0
2020-09-10,Fatima,NSTAT,0.75
2020-09-10,Mariola,BIRDY,1.0
2020-09-10,Hella,BIRDY,1.25
2020-09-10,Mariola,BIRDY,2.5
2020-09-11,Hella,XTOR,0.25
2020-09-11,Mariola,NSTAT,1.0
2020-09-11,Fatima,BIRDY,1.25
2020-09-11,Mariola,XTOR,4.0
2020-09-11,Mariola,BIRDY,0.25
2020-09-11,Mariola,NSTAT,1.25
2020-09-11,Mariola,BIRDY,2.25
2020-09-11,Mariola,NSTAT,0.75
2020-09-11,Hella,BIRDY,1.0
2020-09-14,Hella,XTOR,0.5
2020-09-14,Mariola,BIRDY,3.0
2020-09-14,Hella,NSTAT,2.0
2020-09-14,Antonie,BIRDY,2.75
2020-09-14,Antonie,NSTAT,0.75
2020-09-14,Hella,NSTAT,2.0
2020-09-14,Mariola,XTOR,1.25
2020-09-15,Hella,BIRDY,1.75
2020-09-15,Mariola,NSTAT,1.0
2020-09-16,Mariola,BIRDY,2.25
2020-09-16,Hella,NSTAT,4.0
2020-09-16,Hella,XTOR,1.25
2020-09-16,Mariola,XTOR,3.0
2020-09-16,Hella,NSTAT,1.0
2020-09-16,Hella,BIRDY,0.75
2020-09-17,Hella,BIRDY,0.25
2020-09-17,Hella,NSTAT,1.0
2020-09-17,Mariola,BIRDY,3.0
2020-09-17,Mariola,BIRDY,0.25
2020-09-17,Mariola,XTOR,4.0
2020-09-17,Antonie,NSTAT,0.5
2020-09-17,Mariola,NSTAT,0.25
2020-09-18,Mariola,NSTAT,1.25
2020-09-18,Hella,NSTAT,0.75
2020-09-18,Mariola,BIRDY,1.0
2020-09-18,Mariola,BIRDY,3.0
2020-09-18,Hella,BIRDY,1.0
2020-09-21,Mariola,NSTAT,1.0
2020-09-21,Fatima,XTOR,0.25
2020-09-21,Mariola,XTOR,1.5
2020-09-21,Hella,BIRDY,1.25
2020-09-21,Mariola,XTOR,2.5
2020-09-21,Mariola,BIRDY,1.5
2020-09-21,Mariola,BIRDY,2.25
2020-09-21,Antonie,XTOR,0.5
2020-09-22,Hella,NSTAT,0.25
2020-09-22,Mariola,BIRDY,2.0
2020-09-22,Mariola,NSTAT,1.25
2020-09-22,Hella,XTOR,1.0
2020-09-23,Mariola,NSTAT,1.25
2020-09-23,Mariola,BIRDY,2.5
2020-09-23,Hella,BIRDY,1.0
2020-09-23,Hella,NSTAT,3.25
2020-09-23,Mariola,BIRDY,2.25
2020-09-23,Hella,NSTAT,2.5
2020-09-23,Hella,XTOR,1.0
2020-09-23,Mariola,NSTAT,1.0
2020-09-23,Mariola,BIRDY,0.75
2020-09-23,Hella,XTOR,1.0
2020-09-24,Mariola,BIRDY,1.75
2020-09-24,Hella,XTOR,0.5
2020-09-24,Mariola,XTOR,3.25
2020-09-24,Mariola,NSTAT,0.25
2020-09-24,Mariola,XTOR,4.25
2020-09-24,Hella,NSTAT,3.5
2020-09-25,Mariola,BIRDY,2.0
2020-09-25,Mariola,BIRDY,1.5
2020-09-25,Mariola,BIRDY,2.25
2020-09-25,Hella,XTOR,1.0
2020-09-25,Mariola,BIRDY,1.25
2020-09-25,Hella,NSTAT,3.5
2020-09-28,Hella,BIRDY,0.25
2020-09-28,Mariola,NSTAT,0.75
2020-09-28,Hella,BIRDY,0.5
2020-09-28,Mariola,XTOR,1.75
2020-09-28,Mariola,NSTAT,1.25
2020-09-28,Mariola,BIRDY,0.5
2020-09-28,Hella,XTOR,0.5
2020-09-28,Hella,NSTAT,3.0
2020-09-29,Hella,BIRDY,0.25
2020-09-29,Hella,NSTAT,3.5
2020-09-29,Hella,BIRDY,0.75
2020-09-29,Hella,BIRDY,1.5
2020-09-29,Hella,NSTAT,4.0
2020-09-29,Hella,BIRDY,1.25
2020-09-29,Hella,NSTAT,0.5
2020-09-30,Hella,NSTAT,3.75
2020-09-30,Antonie,BIRDY,1.75
2020-09-30,Mariola,NSTAT,0.5
2020-09-30,Hella,XTOR,0.25
2020-09-30,Hella,XTOR,0.25
2020-09-30,Mariola,BIRDY,0.25
2020-09-30,Mariola,XTOR,3.25
2020-09-30,Hella,BIRDY,0.5
2020-09-30,Mariola,BIRDY,1.0
2020-10-01,Mariola,NSTAT,0.25
2020-10-01,Hella,XTOR,1.25
2020-10-01,Hella,NSTAT,0.25
2020-10-01,Hella,BIRDY,1.5
2020-10-01,Mariola,NSTAT,1.25
2020-10-01,Mariola,NSTAT,0.25
2020-10-01,Hella,XTOR,1.0
